Province/State,Alberta,British Columbia,Diamond Princess,Grand Princess,Manitoba,New Brunswick,Newfoundland and Labrador,Northwest Territories,Nova Scotia,Nunavut,Ontario,Prince Edward Island,Quebec,Repatriated Travellers,Saskatchewan,Yukon,Total_death
1/22/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/26/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/29/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/6/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/23/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/26/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/10/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/11/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/12/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/13/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/14/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/15/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/16/2020,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3/17/2020,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6
3/18/2020,0,7,0,0,0,0,0,0,0,0,1,0,3,0,0,0,11
3/19/2020,0,7,0,0,0,0,0,0,0,0,2,0,3,0,0,0,12
3/20/2020,1,8,0,0,0,0,0,0,0,0,2,0,4,0,0,0,15
3/21/2020,1,10,0,0,0,0,0,0,0,0,2,0,5,0,0,0,18
3/22/2020,1,10,1,0,0,0,0,0,0,0,5,0,5,0,0,0,22
3/23/2020,1,13,1,0,0,0,0,0,0,0,6,0,8,0,0,0,29
3/24/2020,1,13,1,0,0,0,0,0,0,0,8,0,11,0,0,0,34
3/25/2020,2,13,1,0,0,0,0,0,0,0,13,0,18,0,0,0,47
3/26/2020,2,14,1,0,0,0,0,0,0,0,15,0,27,0,0,0,59
3/27/2020,2,14,1,0,1,0,0,0,0,0,18,0,30,0,0,0,66
3/28/2020,2,17,1,0,1,0,0,0,0,0,19,0,43,0,0,0,83
3/29/2020,2,17,1,0,1,0,0,0,0,0,23,0,54,0,0,0,98
3/30/2020,3,19,1,0,1,0,1,0,0,0,23,0,67,0,2,0,117
3/31/2020,8,24,1,0,1,0,1,0,0,0,33,0,82,0,2,0,152
4/1/2020,9,24,1,0,1,0,1,0,0,0,37,0,99,0,3,0,175
4/2/2020,13,31,1,0,1,0,1,0,0,0,53,0,121,0,3,0,224
4/3/2020,13,31,1,0,2,0,1,0,0,0,67,0,159,0,3,0,277
4/4/2020,18,38,1,0,2,0,1,0,0,0,94,0,203,0,3,0,360
4/5/2020,20,38,1,0,2,0,1,0,0,0,119,0,251,0,3,0,435
4/6/2020,23,38,1,0,2,0,2,0,0,0,132,0,302,0,3,0,503
4/7/2020,24,39,1,0,3,0,2,0,0,0,153,0,356,0,3,0,581
4/8/2020,26,43,1,0,3,0,2,0,1,0,174,1,416,0,3,0,670
4/9/2020,29,48,1,0,3,0,3,0,2,0,200,0,484,0,3,0,773
4/10/2020,32,50,1,0,3,0,3,0,2,0,222,0,551,0,3,0,867
4/11/2020,40,58,1,0,4,0,3,0,2,0,253,0,621,0,4,0,986
4/12/2020,40,58,1,0,4,0,3,0,2,0,274,0,709,0,4,0,1095
4/13/2020,46,69,1,0,4,0,3,0,3,0,291,0,804,0,4,0,1225
4/14/2020,48,69,1,0,4,0,3,0,3,0,334,0,895,0,4,0,1361
4/15/2020,48,72,1,0,5,0,3,0,3,0,385,0,994,0,4,0,1515
4/16/2020,48,75,1,0,5,0,3,0,3,0,423,0,1089,0,4,0,1651
4/17/2020,50,77,1,0,5,0,3,0,4,0,478,0,1176,0,4,0,1798
4/18/2020,51,78,1,0,5,0,3,0,7,0,514,0,1274,0,4,0,1937
4/19/2020,51,81,1,0,5,0,3,0,9,0,553,0,1400,0,4,0,2107
4/20/2020,59,82,1,0,6,0,3,0,9,0,584,0,1503,0,4,0,2251
4/21/2020,61,87,1,0,6,0,3,0,10,0,622,0,1618,0,4,0,2412
4/22/2020,66,90,1,0,6,0,3,0,12,0,659,0,1735,0,4,0,2576
4/23/2020,68,94,1,0,6,0,3,0,16,0,713,0,1852,0,4,0,2757
4/24/2020,72,98,1,0,6,0,3,0,16,0,763,0,1968,0,4,0,2931
4/25/2020,73,100,1,0,6,0,3,0,22,0,811,0,2092,0,4,0,3112
4/26/2020,73,100,1,0,6,0,3,0,24,0,835,0,2203,0,4,0,3249
4/27/2020,75,104,1,0,6,0,3,0,24,0,892,0,2318,0,5,0,3428
4/28/2020,80,106,1,0,6,0,3,0,27,0,951,0,2456,0,5,0,3635
4/29/2020,87,109,1,0,6,0,3,0,28,0,996,0,2607,0,6,0,3843
4/30/2020,90,111,1,0,6,0,3,0,28,0,1082,0,2728,0,6,0,4055
5/1/2020,92,112,1,0,6,0,3,0,29,0,1121,0,2866,0,6,0,4236
5/2/2020,94,114,1,0,6,0,3,0,31,0,1176,0,2981,0,6,0,4412
5/3/2020,95,114,1,0,6,0,3,0,37,0,1216,0,3080,0,6,0,4558
5/4/2020,104,117,1,0,6,0,3,0,38,0,1300,0,3189,0,6,0,4764
5/5/2020,106,121,1,0,7,0,3,0,41,0,1361,0,3290,0,6,0,4936
5/6/2020,112,124,1,0,7,0,3,0,41,0,1429,0,3385,0,6,0,5108
5/7/2020,114,126,1,0,7,0,3,0,44,0,1477,0,3478,0,6,0,5256
5/8/2020,115,127,1,0,7,0,3,0,46,0,1540,0,3569,0,6,0,5414
5/9/2020,116,129,1,0,7,0,3,0,47,0,1599,0,3668,0,6,0,5576
5/10/2020,117,129,1,0,7,0,3,0,47,0,1634,0,3760,0,6,0,5704
5/11/2020,117,130,1,0,7,0,3,0,48,0,1669,0,3855,0,6,0,5836
5/12/2020,118,132,1,0,7,0,3,0,48,0,1725,0,3939,0,6,0,5979
5/13/2020,120,132,1,0,7,0,3,0,51,0,1765,0,4006,0,6,0,6091
5/14/2020,121,135,1,0,7,0,3,0,51,0,1798,0,4091,0,6,0,6213
5/15/2020,125,140,1,0,7,0,3,0,55,0,1825,0,4175,0,6,0,6337
5/16/2020,126,141,1,0,7,0,3,0,55,0,1858,0,4255,0,6,0,6452
5/17/2020,127,141,1,0,7,0,3,0,55,0,1881,0,4321,0,6,0,6542
5/18/2020,128,143,1,0,7,0,3,0,55,0,1904,0,4390,0,6,0,6637
5/19/2020,128,146,1,0,7,0,3,0,56,0,1919,0,4448,0,6,0,6714
5/20/2020,128,149,1,0,7,0,3,0,57,0,1962,0,4519,0,6,0,6832
5/21/2020,132,152,1,0,7,0,3,0,58,0,1993,0,4580,0,7,0,6933
5/22/2020,134,155,1,0,7,0,3,0,58,0,2021,0,4650,0,7,0,7036
5/23/2020,135,157,1,0,7,0,3,0,58,0,2048,0,4713,0,7,0,7129
5/24/2020,135,157,1,0,7,0,3,0,58,0,2073,0,4777,0,7,0,7218
5/25/2020,138,161,1,0,7,0,3,0,58,0,2102,0,4835,0,7,0,7312
5/26/2020,139,161,1,0,7,0,3,0,59,0,2123,0,4899,0,8,0,7400
5/27/2020,141,162,1,0,7,0,3,0,59,0,2155,0,4959,0,10,0,7497
5/28/2020,143,164,1,0,7,0,3,0,59,0,2189,0,5038,0,10,0,7614
5/29/2020,143,164,1,0,7,0,3,0,59,0,2230,0,5097,0,10,0,7714
5/30/2020,143,164,1,0,7,0,3,0,60,0,2247,0,5137,0,10,0,7772
5/31/2020,143,164,1,0,7,0,3,0,60,0,2266,0,5173,0,11,0,7828
6/1/2020,143,165,1,0,7,0,3,0,60,0,2276,0,5209,0,11,0,7875
6/2/2020,143,165,1,0,7,0,3,0,60,0,2293,0,5243,0,11,0,7926
6/3/2020,145,166,1,0,7,0,3,0,60,0,2312,0,5277,0,11,0,7982
6/4/2020,146,166,1,0,7,1,3,0,61,0,2357,0,5294,0,11,0,8047
6/5/2020,146,167,1,0,7,1,3,0,61,0,2372,0,5323,0,11,0,8092
6/6/2020,146,167,1,0,7,1,3,0,61,0,2407,0,5348,0,11,0,8152
6/7/2020,146,167,1,0,7,1,3,0,61,0,2426,0,5370,0,11,0,8193
6/8/2020,149,167,1,0,7,1,3,0,61,0,2450,0,5387,0,13,0,8239
6/9/2020,151,167,1,0,7,1,3,0,62,0,2464,0,5406,0,13,0,8275
6/10/2020,151,167,1,0,7,1,3,0,62,0,2475,0,5425,0,13,0,8305
6/11/2020,149,167,1,0,7,1,3,0,62,0,2487,0,5447,0,13,0,8337
6/12/2020,149,168,1,0,7,1,3,0,62,0,2498,0,5465,0,13,0,8367
6/13/2020,150,168,1,0,7,2,3,0,62,0,2507,0,5482,0,13,0,8395
6/14/2020,150,168,1,0,7,2,3,0,62,0,2519,0,5493,0,13,0,8418
6/15/2020,151,168,1,0,7,2,3,0,62,0,2527,0,5511,0,13,0,8445
6/16/2020,151,168,1,0,7,2,3,0,62,0,2538,0,5519,0,13,0,8464
6/17/2020,151,168,1,0,7,2,3,0,62,0,2550,0,5528,0,13,0,8485
6/18/2020,152,168,1,0,7,2,3,0,62,0,2553,0,5534,0,13,0,8495
6/19/2020,152,168,1,0,7,2,3,0,62,0,2564,0,5547,0,13,0,8519
6/20/2020,152,168,1,0,7,2,3,0,62,0,2595,0,5551,0,13,0,8554
6/21/2020,152,168,1,0,7,2,3,0,62,0,2606,0,5561,0,13,0,8575
6/22/2020,153,169,1,0,7,2,3,0,63,0,2609,0,5569,0,13,0,8589
6/23/2020,153,170,1,0,7,2,3,0,63,0,2619,0,5582,0,13,0,8613
6/24/2020,153,171,1,0,7,2,3,0,63,0,2631,0,5597,0,13,0,8641
6/25/2020,154,173,1,0,7,2,3,0,63,0,2641,0,5604,0,13,0,8661
6/26/2020,154,174,1,0,7,2,3,0,63,0,2644,0,5607,0,13,0,8668
6/27/2020,154,174,1,0,7,2,3,0,63,0,2652,0,5611,0,13,0,8680
6/28/2020,154,174,1,0,7,2,3,0,63,0,2658,0,5615,0,13,0,8690
6/29/2020,154,174,1,0,7,2,3,0,63,0,2665,0,5625,0,13,0,8707
6/30/2020,154,174,1,0,7,2,3,0,63,0,2672,0,5633,0,13,0,8722
7/1/2020,154,174,1,0,7,2,3,0,63,0,2676,0,5639,0,13,0,8732
7/2/2020,155,177,1,0,7,2,3,0,63,0,2680,0,5647,0,14,0,8749
7/3/2020,155,177,1,0,7,2,3,0,63,0,2682,0,5651,0,14,0,8755
7/4/2020,155,177,1,0,7,2,3,0,63,0,2687,0,5655,0,14,0,8764
7/5/2020,155,177,1,0,7,2,3,0,63,0,2689,0,5658,0,14,0,8769
7/6/2020,155,183,1,0,7,2,3,0,63,0,2689,0,5665,0,14,0,8782
7/7/2020,157,183,1,0,7,2,3,0,63,0,2691,0,5668,0,15,0,8790
7/8/2020,158,186,1,0,7,2,3,0,63,0,2700,0,5672,0,15,0,8807
7/9/2020,161,186,1,0,7,2,3,0,63,0,2703,0,5677,0,15,0,8818
7/10/2020,161,187,1,0,7,2,3,0,63,0,2710,0,5680,0,15,0,8829
7/11/2020,160,187,1,0,7,2,3,0,63,0,2716,0,5684,0,15,0,8838
7/12/2020,160,187,1,0,7,2,3,0,63,0,2719,0,5685,0,15,0,8842
7/13/2020,161,189,1,0,7,2,3,0,63,0,2722,0,5687,0,15,0,8850
7/14/2020,163,189,1,0,7,2,3,0,63,0,2723,0,5688,0,15,0,8854
7/15/2020,163,189,1,0,7,2,3,0,63,0,2732,0,5693,0,15,0,8868
7/16/2020,165,189,1,0,7,2,3,0,63,0,2737,0,5697,0,15,0,8879
7/17/2020,167,189,1,0,7,2,3,0,63,0,2746,0,5699,0,15,0,8892
7/18/2020,167,189,1,0,7,2,3,0,63,0,2748,0,5701,0,15,0,8896
7/19/2020,167,189,1,0,7,2,3,0,63,0,2751,0,5702,0,15,0,8900
7/20/2020,170,189,1,0,7,2,3,0,63,0,2752,0,5702,0,15,0,8904
7/21/2020,172,189,1,0,7,2,3,0,63,0,2753,0,5704,0,15,0,8909
7/22/2020,172,189,1,0,7,2,3,0,63,0,2755,0,5707,0,15,0,8914
7/23/2020,176,190,1,0,7,2,3,0,63,0,2755,0,5709,0,16,0,8922
7/24/2020,178,190,1,0,7,2,3,0,63,0,2758,0,5710,0,16,0,8928
7/25/2020,178,191,1,0,7,2,3,0,63,0,2759,0,5711,0,16,0,8931
7/26/2020,178,191,1,0,7,2,3,0,63,0,2763,0,5711,0,16,0,8935
7/27/2020,186,193,1,0,7,2,3,0,63,0,2764,0,5713,0,16,0,8948
7/28/2020,187,194,1,0,8,2,3,0,63,0,2768,0,5714,0,17,0,8957
7/29/2020,190,194,1,0,8,2,3,0,64,0,2769,0,5714,0,17,0,8962
7/30/2020,195,194,1,0,8,2,3,0,64,0,2772,0,5718,0,18,0,8975
7/31/2020,196,195,1,0,8,2,3,0,64,0,2775,0,5719,0,18,0,8981
8/1/2020,196,195,1,0,8,2,3,0,64,0,2777,0,5721,0,18,0,8985
8/2/2020,196,195,1,0,8,2,3,0,64,0,2778,0,5723,0,18,0,8988
8/3/2020,196,195,1,0,8,2,3,0,64,0,2778,0,5723,0,18,0,8988
8/4/2020,201,195,1,0,8,2,3,0,64,0,2782,0,5723,0,18,0,8997
8/5/2020,203,195,1,0,8,2,3,0,64,0,2782,0,5726,0,18,0,9002
8/6/2020,205,195,1,0,8,2,3,0,64,0,2783,0,5729,0,19,0,9009
8/7/2020,208,195,1,0,8,2,3,0,64,0,2783,0,5730,0,20,0,9014
8/8/2020,208,195,1,0,8,2,3,0,64,0,2784,0,5732,0,20,0,9017
8/9/2020,208,195,1,0,8,2,3,0,64,0,2786,0,5734,0,20,0,9021
8/10/2020,213,195,1,0,8,2,3,0,64,0,2786,0,5736,0,20,0,9028
8/11/2020,216,195,1,0,8,2,3,0,64,0,2786,0,5739,0,20,0,9034
8/12/2020,217,195,1,0,8,2,3,0,64,0,2787,0,5742,0,20,0,9039
8/13/2020,220,196,1,0,8,2,3,0,64,0,2787,0,5743,0,20,0,9044
8/14/2020,221,196,1,0,8,2,3,0,64,0,2788,0,5745,0,20,0,9048
8/15/2020,221,196,1,0,9,2,3,0,64,0,2789,0,5748,0,21,0,9054
8/16/2020,221,196,1,0,9,2,3,0,64,0,2789,0,5752,0,22,0,9059
8/17/2020,221,196,1,0,9,2,3,0,64,0,2789,0,5754,0,22,0,9061
8/18/2020,225,198,1,0,11,2,3,0,64,0,2793,0,5755,0,22,0,9074
8/19/2020,227,198,1,0,12,2,3,0,64,0,2792,0,5758,0,22,0,9079
8/20/2020,227,198,1,0,12,2,3,0,64,0,2793,0,5760,0,22,0,9082
8/21/2020,230,202,1,0,12,2,3,0,64,0,2796,0,5764,0,22,0,9096
8/22/2020,230,202,1,0,12,2,3,0,64,0,2797,0,5764,0,22,0,9097
8/23/2020,230,202,1,0,12,2,3,0,65,0,2797,0,5767,0,22,0,9101
8/24/2020,234,203,1,0,12,2,3,0,65,0,2798,0,5769,0,22,0,9109
8/25/2020,235,203,1,0,13,2,3,0,65,0,2800,0,5769,0,23,0,9114
8/26/2020,235,203,1,0,13,2,3,0,65,0,2802,0,5770,0,24,0,9118
8/27/2020,237,204,1,0,14,2,3,0,65,0,2803,0,5770,0,24,0,9123
8/28/2020,237,204,1,0,14,2,3,0,65,0,2809,0,5776,0,24,0,9135
8/29/2020,237,204,1,0,14,2,3,0,65,0,2809,0,5778,0,24,0,9137
8/30/2020,237,204,1,0,14,2,3,0,65,0,2810,0,5779,0,24,0,9139
8/31/2020,239,208,1,0,14,2,3,0,65,0,2811,0,5780,0,24,0,9147
9/1/2020,241,209,1,0,14,2,3,0,65,0,2812,0,5780,0,24,0,9151
9/2/2020,242,209,1,0,14,2,3,0,65,0,2812,0,5781,0,24,0,9153
9/3/2020,242,210,1,0,16,2,3,0,65,0,2812,0,5783,0,24,0,9158
9/4/2020,242,211,1,0,16,2,3,0,65,0,2811,0,5783,0,24,0,9158
9/5/2020,242,211,1,0,16,2,3,0,65,0,2811,0,5784,0,24,0,9159
9/6/2020,242,211,1,0,16,2,3,0,65,0,2813,0,5784,0,24,0,9161
9/7/2020,242,211,1,0,16,2,3,0,65,0,2813,0,5786,0,24,0,9163
9/8/2020,247,213,1,0,16,2,3,0,65,0,2813,0,5786,0,24,0,9170
9/9/2020,247,213,1,0,16,2,3,0,65,0,2813,0,5790,0,24,0,9174
9/10/2020,253,213,1,0,16,2,3,0,65,0,2814,0,5791,0,24,0,9182
9/11/2020,253,213,1,0,16,2,3,0,65,0,2813,0,5791,0,24,0,9181
9/12/2020,253,213,1,0,16,2,3,0,65,0,2814,0,5793,0,24,0,9184
9/13/2020,253,213,1,0,16,2,3,0,65,0,2815,0,5796,0,24,0,9188
9/14/2020,254,219,1,0,16,2,3,0,65,0,2816,0,5800,0,24,0,9200
9/15/2020,254,219,1,0,16,2,3,0,65,0,2820,0,5803,0,24,0,9207
9/16/2020,254,219,1,0,16,2,3,0,65,0,2822,0,5806,0,24,0,9212
9/17/2020,254,220,1,0,16,2,3,0,65,0,2825,0,5809,0,24,0,9219
9/18/2020,255,223,1,0,16,2,3,0,65,0,2825,0,5815,0,24,0,9229
9/19/2020,255,223,1,0,16,2,3,0,65,0,2826,0,5821,0,24,0,9236
9/20/2020,255,223,1,0,16,2,3,0,65,0,2827,0,5823,0,24,0,9239
9/21/2020,256,227,1,0,18,2,3,0,65,0,2829,0,5825,0,24,0,9250
9/22/2020,258,227,1,0,18,2,3,0,65,0,2832,0,5828,0,24,0,9258
9/23/2020,260,227,1,0,18,2,3,0,65,0,2835,0,5832,0,24,0,9267
9/24/2020,261,227,1,0,19,2,3,0,65,0,2836,0,5838,0,24,0,9276
9/25/2020,261,230,1,0,20,2,3,0,65,0,2837,0,5840,0,24,0,9283
9/26/2020,261,230,1,0,19,2,3,0,65,0,2837,0,5846,0,24,0,9288
9/27/2020,261,230,1,0,19,2,3,0,65,0,2839,0,5850,0,24,0,9294
9/28/2020,265,233,1,0,20,2,3,0,65,0,2840,0,5858,0,24,0,9311
9/29/2020,266,234,1,0,20,2,3,0,65,0,2844,0,5866,0,24,0,9325
9/30/2020,267,234,1,0,20,2,3,0,65,0,2848,0,5879,0,24,0,9343
10/1/2020,269,235,1,0,20,2,3,0,65,0,2851,0,5889,0,24,0,9359
10/2/2020,272,238,1,0,21,2,3,0,65,0,2927,0,5896,0,24,0,9449
10/3/2020,272,238,1,0,22,2,4,0,65,0,2968,0,5905,0,24,0,9501
10/4/2020,272,238,1,0,23,2,4,0,65,0,2975,0,5915,0,24,0,9519
10/5/2020,280,242,1,0,23,2,4,0,65,0,2980,0,5923,0,24,0,9544
10/6/2020,281,244,1,0,24,2,4,0,65,0,2987,0,5934,0,24,0,9566
10/7/2020,281,244,1,0,27,2,4,0,65,0,2988,0,5949,0,24,0,9585
10/8/2020,283,245,1,0,27,2,4,0,65,0,2992,0,5960,0,24,0,9603
10/9/2020,283,245,1,0,30,2,4,0,65,0,2997,0,5966,0,24,0,9617
10/10/2020,283,245,1,0,32,2,4,0,65,0,3004,0,5983,0,24,0,9643
10/11/2020,283,245,1,0,32,2,4,0,65,0,3005,0,5995,0,25,0,9657
10/12/2020,283,245,1,0,34,2,4,0,65,0,3008,0,6005,0,25,0,9672
10/13/2020,286,250,1,0,35,2,4,0,65,0,3017,0,6015,0,25,0,9700
10/14/2020,287,250,1,0,37,2,4,0,65,0,3017,0,6035,0,25,0,9723
10/15/2020,288,250,1,0,38,2,4,0,65,0,3022,0,6045,0,25,0,9740
10/16/2020,288,251,1,0,38,2,4,0,65,0,3031,0,6065,0,25,0,9770
10/17/2020,288,251,1,0,38,2,4,0,65,0,3041,0,6072,0,25,0,9787
10/18/2020,288,251,1,0,40,3,4,0,65,0,3046,0,6082,0,25,0,9805
10/19/2020,292,253,1,0,42,3,4,0,65,0,3050,0,6103,0,25,0,9838
10/20/2020,293,254,1,0,42,3,4,0,65,0,3053,0,6115,0,25,0,9855
10/21/2020,296,256,1,0,43,4,4,0,65,0,3062,0,6137,0,25,0,9893
10/22/2020,296,256,1,0,47,4,4,0,65,0,3071,0,6155,0,25,0,9924
10/23/2020,300,256,1,0,48,4,4,0,65,0,3080,0,6170,0,25,0,9953
10/24/2020,300,256,1,0,50,4,4,0,65,0,3086,0,6189,0,25,0,9980
10/25/2020,300,256,1,0,54,6,4,0,65,0,3093,0,6205,0,25,0,10009
10/26/2020,307,259,1,0,55,6,4,0,65,0,3099,0,6222,0,25,0,10043
10/27/2020,309,259,1,0,58,6,4,0,65,0,3103,0,6240,0,25,0,10070
10/28/2020,313,261,1,0,61,6,4,0,65,0,3108,0,6263,0,25,0,10107
10/29/2020,318,262,1,0,62,6,4,0,65,0,3118,0,6279,0,25,0,10140
10/30/2020,323,263,1,0,65,6,4,0,65,0,3127,0,6305,0,25,1,10185
10/31/2020,323,263,1,0,67,6,4,0,65,0,3136,0,6335,0,25,1,10226
11/1/2020,323,263,1,0,75,6,4,0,65,0,3145,0,6355,0,25,1,10263
11/2/2020,323,269,1,0,80,6,4,0,65,0,3152,0,6366,0,25,1,10292
11/3/2020,338,272,1,0,85,6,4,0,65,0,3166,0,6386,0,25,1,10349
11/4/2020,338,273,1,0,87,6,4,0,65,0,3182,0,6409,0,25,1,10391
11/5/2020,343,273,1,0,91,6,4,0,65,0,3195,0,6430,0,25,1,10434
11/6/2020,352,275,1,0,96,6,4,0,65,0,3209,0,6456,0,25,1,10490
11/7/2020,357,276,1,0,103,6,4,0,65,0,3220,0,6477,0,27,1,10537
11/8/2020,363,276,1,0,106,6,4,0,65,0,3233,0,6506,0,28,1,10589
11/9/2020,369,281,1,0,109,6,4,0,65,0,3245,0,6537,0,29,1,10647
11/10/2020,376,284,1,0,114,6,4,0,65,0,3260,0,6569,0,29,1,10709
11/11/2020,383,284,1,0,123,6,4,0,65,0,3275,0,6599,0,29,1,10770
11/12/2020,393,288,1,0,132,6,4,0,65,0,3293,0,6634,0,29,1,10846
11/13/2020,398,290,1,0,137,6,4,0,65,0,3312,0,6652,0,29,1,10895
11/14/2020,401,290,1,0,152,6,4,0,65,0,3332,0,6677,0,29,1,10958
11/15/2020,407,290,1,0,162,6,4,0,65,0,3361,0,6703,0,31,1,11031
11/16/2020,427,299,1,0,172,6,4,0,65,0,3371,0,6728,0,31,1,11105
11/17/2020,432,310,1,0,179,6,4,0,65,0,3383,0,6759,0,31,1,11171
11/18/2020,443,320,1,0,190,6,4,0,65,0,3415,0,6796,0,32,1,11273
11/19/2020,451,321,1,0,198,6,4,0,65,0,3443,0,6824,0,32,1,11346
11/20/2020,462,331,1,0,207,6,4,0,65,0,3451,0,6850,0,33,1,11411
11/21/2020,471,331,1,0,217,6,4,0,65,0,3472,0,6878,0,33,1,11479
11/22/2020,471,331,1,0,229,6,4,0,65,0,3486,0,6910,0,33,1,11537
11/23/2020,476,348,1,0,236,7,4,0,65,0,3505,0,6934,0,37,1,11614
11/24/2020,492,358,1,0,248,7,4,0,65,0,3519,0,6973,0,37,1,11705
11/25/2020,500,371,1,0,256,7,4,0,65,0,3554,0,7002,0,37,1,11798
11/26/2020,510,384,1,0,266,7,4,0,65,0,3575,0,7031,0,40,1,11884
11/27/2020,519,395,1,0,280,7,4,0,65,0,3595,0,7056,0,44,1,11967
11/28/2020,524,395,1,0,290,7,4,0,65,0,3624,0,7084,0,45,1,12040
11/29/2020,533,395,1,0,301,7,4,0,65,0,3648,0,7117,0,45,1,12117
11/30/2020,541,441,1,0,312,7,4,0,65,0,3656,0,7148,0,47,1,12223
12/1/2020,551,457,1,0,328,7,4,0,65,0,3663,0,7172,0,51,1,12300
12/2/2020,561,469,1,0,342,7,4,0,65,0,3698,0,7206,0,53,1,12407
12/3/2020,575,481,1,0,353,7,4,0,65,0,3712,0,7245,0,54,1,12498
12/4/2020,590,492,1,0,362,7,4,0,65,0,3737,0,7280,0,55,1,12594
12/5/2020,596,492,1,0,381,7,4,0,65,0,3757,0,7314,0,55,1,12673
12/6/2020,615,492,1,0,395,7,4,0,65,0,3772,0,7342,0,59,1,12753
12/7/2020,631,527,1,0,407,7,4,0,65,0,3798,0,7377,0,60,1,12878
